Judge Name:,John Doe,,,,,,,"See criteria descriptions on the right
--------------> ",Judging Rubric and Descriptions,,,,,,,,,
Track to Assess:,Defi,,,,,,,,,,,,,,,,,
Imagine NFT | AI-Powered NFT Creation & Marketplace,5,5,5,5,20.00,50%,5.00,,Solution complexity and sophistication,"Judges assess the completeness and sophistication of the implementation of the agent. How much of the functionality is implemented? How correct is the implementation? How innovative is the usage of Sui features within the agent?

Teams are judged on the technical implementation of the agent, as distinct from the concept or user experience. While usability and interface design are relevant in other categories, this section focuses on the technical execution. For example, a well-coded agent that effectively leverages Sui’s unique features, such as composability or low latency, would score higher than one with a basic or generic implementation.

Agents should have a roughly complete and correct implementation to achieve a top score, but innovation in using Sui-specific features can further elevate the score. This could include leveraging Sui’s object composability, Move language capabilities, zkSend, dynamic fields, or designing for Sui’s low gas fees, high throughput, and low latency. An agent that goes beyond basic functionality to creatively integrate these features demonstrates strong technical sophistication.",,,,"- How much of the agent’s functionality is completed?
- What is the overall code quality of the implementation?
- How correct and reliable is the implementation? Are there any obvious bugs or errors in the final version?
- How “finished” and maintainable is the agent? Could it be further developed or scaled with ease?
- Has the agent effectively leveraged Sui’s unique features to create capabilities that are only possible on Sui? Examples include object composability, dynamic fields, zkSend, or low-latency/high-throughput design.",,,,"0-3 (poor): A poor technical implementation is absent, completely incorrect, or critically broken. Core agent workflows do not function as intended. There is minimal or no testing, code quality is abysmal, and maintenance is either nonexistent or infeasible."
Sui Story,5,4,4,4,17.00,43%,4.25,,,,,,,,,,,
WORLD3 - Crystal Caves,3,3,3,3,12.00,30%,3.00,,,,,,,,,,,"3-6 (mediocre): A mediocre technical implementation works, but with significant limitations. Core agent functionality exists but may be partially broken or implemented poorly. Some workflows may not function, and the implementation may be overly buggy or lack maintainability. An agent that minimally uses Sui features without innovation, or mimics standard approaches without leveraging Sui’s unique capabilities, falls into this category.
"
Courtroom Simulator,6,6,5,5,22.00,55%,5.50,"Interesting Concept, but kind of unrealistic and not much sui",,,,,,,,,,
SuiSound,4,2,6,5,17.00,43%,4.25,,,,,,,,,,,
Suikai,7,7,7,7,28.00,70%,7.00,,,,,,,,,,,
Project Deceit,7,8,7,7,29.00,73%,7.25,Love  that its playable,,,,,,,,,,
@suiware/ai-tools,9,7,7,8,31.00,78%,7.75,,,,,,,,,,,"6-9 (good): A good technical implementation works well, with minor or rare bugs. The agent adheres to Sui conventions and best practices, with reasonable code quality and sufficient testing. Testing processes are automated, and the implementation demonstrates signs of maintainability. Clever or innovative use of Sui’s unique features, such as dynamic fields or zkSend, can elevate an otherwise standard implementation to this level. 
"
Boris Boarman,3,5,5,4,17.00,43%,4.25,,,,,,,,,,,
Token Tails,3,3,3,3,12.00,30%,3.00,,,,,,,,,,,
SuiZa,7,5,6,6,24.00,60%,6.00,,,,,,,,,,,
Groq Agents,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
DeFiLink,4,2,4,2,12.00,30%,3.00,,,,,,,,,,,
AgentFAI,6,6,7,6,25.00,63%,6.25,,,,,,,,,,,"10 (exceeding): An exceptional technical implementation is elegant, thoroughly tested, fully documented, and easy to maintain. The agent leverages Sui’s unique capabilities in creative ways that go beyond standard approaches, potentially showcasing use cases that even the ecosystem’s creators may not have anticipated. A truly exceeding implementation blends technical brilliance with innovation, setting a benchmark for quality and creativity.
"
Marea AI,6,7,7,6,26.00,65%,6.50,,,,,,,,,,,
Ragen,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
AgentiPy,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
FinKeeper,6,5,6,6,23.00,58%,5.75,,Real-world utility and impact,"Judges assess the real-world utility and potential impact of the agent. How effectively does the agent address a meaningful problem? How relevant is the agent’s functionality in real-world scenarios? How well does it create tangible value for users or ecosystems?

Teams are judged on the agent's ability to provide a practical, scalable, and impactful solution. While technical implementation is considered in other categories, this section focuses on the real-world implications and benefits of the agent. For example, an agent that solves a widespread pain point or offers innovative solutions with clear utility would score higher than one with limited or niche use cases.

Agents should demonstrate a clear understanding of the problem they aim to solve and their broader implications for users or systems. Amplify their real-world relevance can elevate the score. An agent that aligns strongly with user needs while showcasing significant potential for adoption and scalability represents strong real-world utility and impact.",,,,"- At a high level, how effectively does this agent address real-world needs or challenges?
- Are there unique factors or attributes not captured in other criteria that significantly enhance the agent’s utility or merit?
- Does the agent integrate multiple aspects of functionality, design, or innovation in a way that strengthens its overall utility and impact?
- How scalable and adaptable is the agent for broader use cases or future development?
- How well does the agent balance technical innovation with practical, real-world application?",,,,"0-3 (poor): The agent has minimal or no real-world utility. It fails to address any meaningful problem or provide tangible value. The concept may lack scalability, clear use cases, or practical applications, and it doesn’t leverage Sui’s unique features in a meaningful way."
MemeX,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Suitami,7,5,6,5,23.00,58%,5.75,,,,,,,,,,,"3-6 (mediocre): The agent shows some potential for real-world utility but is limited in its scope, execution, or relevance. It may address a minor problem or niche use case but lacks scalability or broader applicability. While there may be some use of Sui’s features, it is either superficial or underwhelming."
Midas,7,6,6,6,25.00,63%,6.25,,,,,,,,,,,
DolphAI.xyz,6,5,6,6,23.00,58%,5.75,,,,,,,,,,,
[Alberta] - Cybersecurity AI Assistant,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Passive Income Asset Management AI Agent by Jugemu.ai,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SUIRISE,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,"6-9 (good): The agent demonstrates clear real-world utility and effectively addresses a meaningful problem. It is scalable and relevant, with strong potential for adoption in the Sui ecosystem or beyond. The agent leverages Sui’s unique features, such as composability or low-latency design, in a thoughtful way to enhance its impact."
BeforeLife,6,7,7,7,27.00,68%,6.75,feels a bit like they spent much longer,,,,,,,,,,
neonet ai,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Fenz.AI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
BackHack.dev,6,8,8,7,29.00,73%,7.25,Wish we used it,,,,,,,,,,
topkio.rs,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
PelicanBot,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,"10 (exceeding): The agent is a game-changing solution with exceptional real-world utility and impact. It addresses a significant problem or creates entirely new opportunities in a way that is scalable, relevant, and innovative. The agent fully capitalizes on Sui’s unique capabilities to deliver value that would be impossible otherwise. It sets a benchmark for what agents can achieve, with extraordinary potential for adoption and influence."
Highland,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
tukidrop,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
BlackSquid: Jumping,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Expuzi™,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SuiRichGuruAgent,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Eliza Notary,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Foam,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
sui-agent-kit,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Indra,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SuiHubAI,5,5,5,6,21.00,53%,5.25,,,,,,,,,,,
🤖 Ava the Portfolio Managing AI Agent,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Build-A-Bot: Where Life-Long AI Companions Are Made,5,5,8,7,25.00,63%,6.25,,,,,,,,,,,
Trackit,3,3,3,3,12.00,30%,3.00,,,,,,,,,,,
Tizzle,6,5,5,5,21.00,53%,5.25,,,,,,,,,,,
AlphaSniffer,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Atoma Network n8n Community Node Integration,8,7,6,8,29.00,73%,7.25,love n8n,,,,,,,,,,
SUI AI Agent kit,5,5,5,5,20.00,50%,5.00,,,,,,,,,,,
Life Vacation,1,1,1,1,4.00,10%,1.00,,,,,,,,,,,
Right community,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Egg AI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
7K LP AI Agent,5,5,5,5,20.00,50%,5.00,,,,,,,,,,,
Amored,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Mint AI,6,7,6,5,24.00,60%,6.00,,,,,,,,,,,
Atoma Dreams,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
DeepEyes - AI Agent Platform,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
sui-agent-kit-pelagosai,7,7,7,7,28.00,70%,7.00,,,,,,,,,,,
tai-shang-ai-saas-system,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
IVAN AI,7,6,6,6,25.00,63%,6.25,,,,,,,,,,,
SUI AI COIN,7,7,7,7,28.00,70%,7.00,Clanker!,,,,,,,,,,
Anemone framework,6,4,4,4,18.00,45%,4.50,,,,,,,,,,,
SuiAutoFi,4,4,4,4,16.00,40%,4.00,,,,,,,,,,,
yiuoouoii,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Nixora,6,7,5,7,25.00,63%,6.25,,,,,,,,,,,
Sui Light Agent,2,3,3,3,11.00,28%,2.75,,,,,,,,,,,
DeCeek,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
ASTRA,7,8,7,6,28.00,70%,7.00,,,,,,,,,,,
Fate3AI,6,5,5,5,21.00,53%,5.25,,,,,,,,,,,
SuiMind,7,7,6,6,26.00,65%,6.50,,,,,,,,,,,
Sui Earn,3,3,3,3,12.00,30%,3.00,,,,,,,,,,,
MonoQuery,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
5son,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
TrenchesAI,6,5,6,6,23.00,58%,5.75,,,,,,,,,,,
Meow Star,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Cyper,7,5,6,6,24.00,60%,6.00,,,,,,,,,,,
EpicVerse,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SUI Roast Agent,5,5,5,5,20.00,50%,5.00,,,,,,,,,,,
Dominion Protector,7,7,9,9,32.00,80%,8.00,Like a sui revoke,,,,,,,,,,
Memento OS,7,7,6,6,26.00,65%,6.50,,,,,,,,,,,
@elizaos/plugin-navi,7,7,6,6,26.00,65%,6.50,,,,,,,,,,,
Rivals AI,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
Humour9X,1,1,1,1,4.00,10%,1.00,,,,,,,,,,,
Saito AI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
The Jokepapa,7,6,6,7,26.00,65%,6.50,,,,,,,,,,,
FungIPle,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
pyano.fun,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
CyreneAI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SavageX,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
eliza-sui-news,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Suiiii,6,7,8,8,29.00,73%,7.25,good pres,,,,,,,,,,
NexusAI,8,7,8,8,31.00,78%,7.75,"looks very usable, good effort",,,,,,,,,,
VCMilei,6,8,9,8,31.00,78%,7.75,,,,,,,,,,,
RinAI,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
EverionAI,9,8,8,8,33.00,83%,8.25,really like for social integrations,,,,,,,,,,
Liquid Agent,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
HealthGuard AI,9,3,3,8,23.00,58%,5.75,,,,,,,,,,,
H2O Bounty,7,7,6,7,27.00,68%,6.75,,,,,,,,,,,
Agent Builder,9,7,7,8,31.00,78%,7.75,,,,,,,,,,,
DeepBookAI,8,6,6,7,27.00,68%,6.75,,,,,,,,,,,
Xfinder,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Mitsui Protocol,10,9,9,10,38.00,95%,9.50,This is amazing! Love the IFTT,,,,,,,,,,
Fair Square,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
ArtChain AI,3,4,4,4,15.00,38%,3.75,,,,,,,,,,,
Sui AI Image Generator & NFT Minter,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
Numeron,7,6,5,6,24.00,60%,6.00,,,,,,,,,,,
suicasm,6,4,4,5,19.00,48%,4.75,,,,,,,,,,,
SuiSpark,9,7,7,7,30.00,75%,7.50,,,,,,,,,,,
Sui Portfolio Analysis Agent,6,5,5,5,21.00,53%,5.25,,,,,,,,,,,
Five Realms,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
Ephemeral,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Poink chat,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
LegalShieldAI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Rockee,7,7,7,7,28.00,70%,7.00,,,,,,,,,,,
Flyfish agent,7,7,7,7,28.00,70%,7.00,,,,,,,,,,,
Matrix,4,4,4,4,16.00,40%,4.00,,,,,,,,,,,
NextGenius AI Agent,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Yamaswap,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
AtomaQuiz,2,2,2,2,8.00,20%,2.00,,,,,,,,,,,
Defai Office,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Space Paws Mini-game: Wolf Game,6,6,6,6,24.00,60%,6.00,,,,,,,,,,,
Vulkan,6,6,6,6,24.00,60%,6.00,,,,,,,,,,,
Aiko,1,1,1,1,4.00,10%,1.00,,,,,,,,,,,
sui-agent (Zoe + Sui Agent Tools),7,7,6,6,26.00,65%,6.50,,,,,,,,,,,
Multimodal V-Tuber and Desktop Assistant,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
DexterAI,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
DrPhil,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Matchfluence,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Sui Agent Typhoon,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Eliza-NAVI-Trading,4,6,6,6,22.00,55%,5.50,,,,,,,,,,,
Fourier,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Colossuium,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
Synapse Wealth,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
RIFT,7,7,4,6,24.00,60%,6.00,,,,,,,,,,,
AnnotaLens,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
OpenGraph : TensorflowSui,7,7,7,7,28.00,70%,7.00,Great effort,,,,,,,,,,
Bluefin Eliza OS Plugin,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SuiDefiMadeEasy,6,6,6,6,24.00,60%,6.00,,,,,,,,,,,
Rugged-Club,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
SuiMate Universe AI Agents: AIdeniyi + SuiTrivia + SuiTipper,5,5,5,7,22.00,55%,5.50,,,,,,,,,,,
Sentient.ai,0,0,0,0,0.00,0%,0.00,,,,,,,,,,,
